"brand","price","location","date","petrol"
"Orlen",605,"Budapest XI, Bartók Béla út 105.",2023-10-28,"95 octane petrol"
"MOL",609,"Budapest I, Mészáros u. 19.",2023-10-28,"95 octane petrol"
"Orlen",605,"Budapest XIV, Mogyoródi út 22-32.",2023-10-28,"95 octane petrol"
"Shell",608.9,"Budapest VI, Dózsa György út 120.",2023-10-28,"95 octane petrol"
"Other",609,"Budapest X, Kőbányai út 55.",2023-10-28,"95 octane petrol"
"OMV",609.9,"Budapest XIV, Hungária krt. 175-177.",2023-10-28,"95 octane petrol"
"OMV",609.9,"Budapest XI, Budaörsi út 1. (BAH-csomópont)",2023-10-28,"95 octane petrol"
"Shell",608.9,"Budapest X, Kőbányai út 56.",2023-10-28,"95 octane petrol"
"MOL",609,"Budapest IX, Gyáli út 38236/441",2023-10-28,"95 octane petrol"
"Shell",608.9,"Budapest XIV, Egressy út 31-35.",2023-10-28,"95 octane petrol"
"MOL",609,"Budapest XI, Nagyszőlős u. 47-49. (4566/2 hrsz.)",2023-10-28,"95 octane petrol"
"Shell",608.9,"Budapest XI, Budafoki út 209-215.",2023-10-28,"95 octane petrol"
"Shell",608.9,"Budapest I, Alkotás u. 20-24.",2023-10-28,"95 octane petrol"
"OMV",609.9,"Budapest XIV, Fogarasi út 56/A.",2023-10-28,"95 octane petrol"
"MOL",609,"Budapest XIII, Váci út 19.",2023-10-28,"95 octane petrol"
"OMV",609.9,"Budapest II, Tölgyfa u. 1-3.",2023-10-28,"95 octane petrol"
"MOL",609,"Budapest XIV, Vágány u. 21. (XIV.)",2023-10-28,"95 octane petrol"
"MOL",609,"Budapest IX, Napfény u. 26. (IX.)",2023-10-28,"95 octane petrol"
"MOL",609,"Budapest XIV, Róna u. 170. (XIV.)",2023-10-28,"95 octane petrol"
"Shell",608.9,"Budapest II, Csalogány u. 55.",2023-10-28,"95 octane petrol"
"MOL",610,"Budapest XI, Hunyadi János út 2. (XI.)",2023-10-28,"95 octane petrol"
"OMV",609.9,"Budapest XI, Fehérvári út 166.",2023-10-28,"95 octane petrol"
"OMV",609.9,"Budapest XIII, Róbert Károly krt. 64-66.",2023-10-28,"95 octane petrol"
"OMV",609.9,"Budapest X, Kőrösi Csoma Sándor út",2023-10-28,"95 octane petrol"
"MOL",609,"Budapest XIX, Ady Endre út 22-26.",2023-10-28,"95 octane petrol"
"MOL",609,"Budapest XI, Szeghalom u.",2023-10-28,"95 octane petrol"
"OMV",609.9,"Budapest IX, Határ út - Soroksári út sarok",2023-10-28,"95 octane petrol"
"Shell",608.9,"Budapest XIX, Üllői út 233.",2023-10-28,"95 octane petrol"
"MOL",609,"Budapest X, Fehér u. 3. (X.) ",2023-10-28,"95 octane petrol"
"Other",609,"Budapest XIV, Ógyalla tér 1.",2023-10-28,"95 octane petrol"
"OMV",609.9,"Budapest XI, Budaörsi út 112.",2023-10-28,"95 octane petrol"
"Shell",608.9,"Budapest XIII, Népfürdő u. 14.",2023-10-28,"95 octane petrol"
"OMV",646.9,"Budapest XI, Balatoni út M1/M7 756/17 hrsz",2023-10-28,"95 octane petrol"
"MOL",609,"Budapest XXI, Kossuth L. u. 3. (XXI.) ",2023-10-28,"95 octane petrol"
"Other",609,"Budapest XI, Budaörsi út 126.",2023-10-28,"95 octane petrol"
"Orlen",605,"Budapest XI, Hunyadi J. út",2023-10-28,"95 octane petrol"
"MOL",609,"Budapest XIII, Pap Károly u. (XIII.)",2023-10-28,"95 octane petrol"
"Shell",608.9,"Budapest XI, Péterhegyi út 54.",2023-10-28,"95 octane petrol"
"Shell",608.9,"Budapest X, Kerepesi út 61.",2023-10-28,"95 octane petrol"
"OMV",609.9,"Budapest II, Szilágyi Erzsébet fasor 51.",2023-10-28,"95 octane petrol"
"OMV",609.9,"Budapest XI, Péterhegyi út 66-68. ",2023-10-28,"95 octane petrol"
"OMV",609.9,"Budapest XXI, Védgát utca 47.",2023-10-28,"95 octane petrol"
"MOL",609,"Budapest XI, Mezőkövesd út 1.",2023-10-28,"95 octane petrol"
"MOL",609,"Budapest XIV, Csömöri út 27/A",2023-10-28,"95 octane petrol"
"MOL",609,"Budapest XX, Ady Endre út 67.",2023-10-28,"95 octane petrol"
"MOL",609,"Budapest XI, Rétköz utca (XI.)",2023-10-28,"95 octane petrol"
"Orlen",605,"Budapest X, Gyömrői út 56-62.",2023-10-28,"95 octane petrol"
"OMV",609.9,"Budapest X, Maglódi út - Jászberényi út sarok",2023-10-28,"95 octane petrol"
"MOL",609,"Budapest XII, Istenhegyi u.55. (XII.)",2023-10-28,"95 octane petrol"
"OMV",609.9,"Budapest XIV, Kacsóh Pongrác út 131.",2023-10-28,"95 octane petrol"
"Shell",608.9,"Budapest XIII, Béke út 58.",2023-10-28,"95 octane petrol"
"OMV",609.9,"Budapest XIV, Tengerszem u. 61-67.",2023-10-28,"95 octane petrol"
"OMV",609.9,"Budapest XIII, Váci út 95.",2023-10-28,"95 octane petrol"
"MOL",609,"Budapest III, Árpád fejedelem út 103.",2023-10-28,"95 octane petrol"
"Other",585,"Budapest XI, Hunyadi János u. 19. Savoya Park",2023-10-28,"95 octane petrol"
"OMV",609.9,"Budapest X, Kerepesi út 73.",2023-10-28,"95 octane petrol"
"Other",0,"Budapest XXI, Csepel Művek Főkapu, Színesfém u. 23.",2023-10-28,"95 octane petrol"
"Shell",608.9,"Budapest XIV, Fogarasi út 183.",2023-10-28,"95 octane petrol"
"Other",581,"Budapest X, Maglódi út 12/B",2023-10-28,"95 octane petrol"
"Shell",608.9,"Budapest X, Sibrik Miklós út 30.",2023-10-28,"95 octane petrol"
"Other",590.9,"Budapest X, Sibrik-Gyömrői sarok",2023-10-28,"95 octane petrol"
"MOL",609,"Budapest XIX, Nagykőrösi út (XIX.) 88.",2023-10-28,"95 octane petrol"
"Shell",608.9,"Budapest XIV, Füredi út 63.",2023-10-28,"95 octane petrol"
"OMV",609.9,"Budapest XX, Nagykőrösi út 185",2023-10-28,"95 octane petrol"
"Shell",608.9,"Budapest II, Szilágyi E. fasor 125.",2023-10-28,"95 octane petrol"
"Other",593,"Budapest X, Gyömrői út 105.",2023-10-28,"95 octane petrol"
"OMV",609.9,"Budapest XXII, Hajó út, Ártér u. 5.",2023-10-28,"95 octane petrol"
"MOL",609,"Budapest XIX, Üllői út 303.",2023-10-28,"95 octane petrol"
"Avia",0,"Budapest X, Keresztúri út 108/a.",2023-10-28,"95 octane petrol"
"OMV",609.9,"Budapest XV, Alkotmány út 14-20.",2023-10-28,"95 octane petrol"
"MOL",609,"Budapest XXI, Szent István út  (XXI.)",2023-10-28,"95 octane petrol"
"MOL",609,"Budapest XIII, Váci út 178. (XIII.)",2023-10-28,"95 octane petrol"
"Shell",608.9,"Budapest XI, Budaörsi út 118.",2023-10-28,"95 octane petrol"
"MOL",609,"Budapest XXIII, Helsinki u. 108-112.",2023-10-28,"95 octane petrol"
"Shell",608.9,"Budapest XXI, Csepel, Rákóczi Ferenc út 182.",2023-10-28,"95 octane petrol"
"Mobil Petrol",590.9,"Budapest XIX, Citroen utca 2. ",2023-10-28,"95 octane petrol"
"Shell",608.9,"Budapest XI, Balatoni út",2023-10-28,"95 octane petrol"
"MOL",609,"Budapest III, Szentendrei út 100.",2023-10-28,"95 octane petrol"
"Shell",608.9,"Budapest XVIII, Gyömrői út 156.",2023-10-28,"95 octane petrol"
"Shell",608.9,"Budapest IV, Pozsonyi út 1.",2023-10-28,"95 octane petrol"
"MOL",609,"Budapest III, Szentendrei út 59/a",2023-10-28,"95 octane petrol"
"Other",592,"Budapest XV, Rákospalotai határút 14.",2023-10-28,"95 octane petrol"
"MOL",609,"Budapest III, Mozaik u. 3.",2023-10-28,"95 octane petrol"
"OMV",609.9,"Budapest XXI, II. Rákóczi Ferenc út 189.",2023-10-28,"95 octane petrol"
"MOL",609,"Budapest XIX, Puskás F. u. (XIX.)  ",2023-10-28,"95 octane petrol"
"Shell",608.9,"Budapest XIII, Váci út 196.",2023-10-28,"95 octane petrol"
"Avia",0,"Budapest XXI, II. Rákóczi Ferenc u. 195-197.",2023-10-28,"95 octane petrol"
"Mobil Petrol",590.9,"Budapest X, Jászberényi út 53.",2023-10-28,"95 octane petrol"
"Other",0,"Budapest XVIII, Lakatos út 61-63.",2023-10-28,"95 octane petrol"
"Shell",608.9,"Budapest III, Bécsi út 277. A",2023-10-28,"95 octane petrol"
"MOL",609,"Budaörs, Repülőtér (Kinizsi u. 4047/2 hrsz.)",2023-10-28,"95 octane petrol"
"Shell",608.9,"Budapest XV, Szentmihályi út 152.",2023-10-28,"95 octane petrol"
"MOL",609,"Budapest XXII, Nagytétényi út",2023-10-28,"95 octane petrol"
"Shell",608.9,"Budapest XX, Mártírok útja 281.",2023-10-28,"95 octane petrol"
"MOL",609,"Budapest XV, Szentmihályi út 148.",2023-10-28,"95 octane petrol"
"OMV",609.9,"Budapest XV, Szentmihályi út 131.",2023-10-28,"95 octane petrol"
"OMV",609.9,"Budapest IV, Váci út 16.",2023-10-28,"95 octane petrol"
"Shell",608.9,"Budaörs, Kinizsi út 1-3.",2023-10-28,"95 octane petrol"
"OMV",609.9,"Budapest XV, Széchenyi tér 1.",2023-10-28,"95 octane petrol"
"MOL",609,"Budapest XIX, Méta u. - Zádor s.",2023-10-28,"95 octane petrol"
"Shell",608.9,"Budapest XXII, Nagytétényi út 27.",2023-10-28,"95 octane petrol"
"MOL",609,"Budapest III, Gémeskút u. 12.",2023-10-28,"95 octane petrol"
"MOL",609,"Budapest XVI, Arany J. u. 106. (XVI.)",2023-10-28,"95 octane petrol"
"MOL",609,"Budapest XVI, Veres Péter út 105-107.(XVI.)",2023-10-28,"95 octane petrol"
"OMV",609.9,"Budapest XXIII, Nagykőrösi út 349.",2023-10-28,"95 octane petrol"
"OMV",609.9,"Budapest II, Hűvösvölgyi út 118.",2023-10-28,"95 octane petrol"
"Other",597,"Budapest XVI, Margit u. 114.",2023-10-28,"95 octane petrol"
"Other",585,"Budapest XXI, Rákóczi Ferenc út 277.  Szigetszentmiklós",2023-10-28,"95 octane petrol"
"MOL",609,"Budaörs, Rubik Ernő u. 3.",2023-10-28,"95 octane petrol"
"MOL",609,"Budaörs, Garibaldi u. 2.",2023-10-28,"95 octane petrol"
"Shell",608.9,"Budapest XVIII, Méta u. Cziffra György utca",2023-10-28,"95 octane petrol"
"OMV",609.9,"Budapest XVI, Szlovák út - Csömöri út sarok",2023-10-28,"95 octane petrol"
"OMV",609.9,"Budapest XVIII, Haladás utca - Ráday út sarok",2023-10-28,"95 octane petrol"
"Other",585,"Budapest XXIII, Bevásárló u. 2. Soroksár",2023-10-28,"95 octane petrol"
"Other",600,"Budaörs, Szabadság út 110-120.",2023-10-28,"95 octane petrol"
"MOL",609,"Budapest II, Hűvösvölgyi út 136.",2023-10-28,"95 octane petrol"
"OMV",609.9,"Budapest IV, Váci út 77. - Megyeri út sarok",2023-10-28,"95 octane petrol"
"MOL",609,"Budapest IV, Fóti út 130.",2023-10-28,"95 octane petrol"
"MOL",609,"Budapest IV, Váci út 84-90.",2023-10-28,"95 octane petrol"
"Other",585,"Budaörs, Sport u. 2-4.",2023-10-28,"95 octane petrol"
"MOL",609,"Budapest XV, Bogáncs u. (XV.)",2023-10-28,"95 octane petrol"
"Shell",639.9,"Budapest XV, M3 12 km Észak - Szilas Pihenő",2023-10-28,"95 octane petrol"
"Shell",639.9,"Budapest XV, M3 12. km Dél - Szilas Pihenő",2023-10-28,"95 octane petrol"
"OMV",609.9,"Budapest III, Szentendrei út - Czetz J. u. sarok",2023-10-28,"95 octane petrol"
"Orlen",605,"Budapest XVI, Bökényföldi út 108.",2023-10-28,"95 octane petrol"
"MOL",609,"Budapest III, Szentendrei út 255.",2023-10-28,"95 octane petrol"
"OMV",609.9,"Budapest XVI, Szabadföldi út 1.",2023-10-28,"95 octane petrol"
"MOL",609,"Budapest XVIII, Üllői út 661. (XVIII.)",2023-10-28,"95 octane petrol"
"MOL",609,"Törökbálint, Raktárvárosi u. 3.",2023-10-28,"95 octane petrol"
"Orlen",605,"Budapest XVII, Pesti út 2.",2023-10-28,"95 octane petrol"
"OMV",609.9,"Budapest XXIII, Haraszti út 32/A",2023-10-28,"95 octane petrol"
"MOL",609,"Budapest XVII, Pesti út. 5. (XVII.)",2023-10-28,"95 octane petrol"
"Shell",639.9,"Szigetszentmiklós, M0 Szigetszentmiklós",2023-10-28,"95 octane petrol"
"Shell",608.9,"Budapest XVII, Pesti út 6.",2023-10-28,"95 octane petrol"
"Shell",608.9,"Budapest XXIII, Haraszti út 38./b",2023-10-28,"95 octane petrol"
"OMV",609.9,"Budapest III, Királyok útja 178.",2023-10-28,"95 octane petrol"
"MOL",609,"Budakeszi, Budaörsi u. 2749/8 hrsz.",2023-10-28,"95 octane petrol"
"Shell",608.9,"Budakeszi, Szőlőskert u. 1.",2023-10-28,"95 octane petrol"
"OMV",646.9,"Szigetszentmiklós, M0 19.km",2023-10-28,"95 octane petrol"
"MOL",609,"Budakeszi, Temető út (Hrsz.: 2405)",2023-10-28,"95 octane petrol"
"MOL",609,"Diósd, Tétényi u. 2. (hrsz 3666/1)",2023-10-28,"95 octane petrol"
"Shell",608.9,"Budapest III, Szentendrei út 373.",2023-10-28,"95 octane petrol"
"Shell",608.9,"Budapest III, Batthyány út 27.",2023-10-28,"95 octane petrol"
"OMV",609.9,"Budapest XVII, Pesti út 18.",2023-10-28,"95 octane petrol"
"Other",597.9,"Budakeszi, Bianka utca 1. ZONE Bevásárlópark",2023-10-28,"95 octane petrol"
"Shell",608.9,"Budapest XXIII, Ócsai u HRSZ 197969/5",2023-10-28,"95 octane petrol"
"Other",585,"Fót, Fehérkő u. 1.",2023-10-28,"95 octane petrol"
"MOL",609,"Budapest XXIII, Ócsai u.kimenő (XXIII.) 7.",2023-10-28,"95 octane petrol"
"OMV",609.9,"Budapest XVIII, Alacskai út 1.",2023-10-28,"95 octane petrol"
"MOL",609,"Budapest XVII, Cinkotai út 30.",2023-10-28,"95 octane petrol"
"OMV",609.9,"Budapest XVII, Cinkotai út 51.",2023-10-28,"95 octane petrol"
"OMV",609.9,"Üröm, Bécsi u. 2.",2023-10-28,"95 octane petrol"
"Other",592,"Budapest XVI, Simongát utca 2.",2023-10-28,"95 octane petrol"
"Orlen",605,"Szigetszentmiklós, Csepeli út 0188/80 hrsz",2023-10-28,"95 octane petrol"
"MOL",609,"Budapest XVIII, Üllői u.738. (XVIII.)",2023-10-28,"95 octane petrol"
"MOL",609,"Budapest XVI, Szabadföldi út 81.",2023-10-28,"95 octane petrol"
"Orlen",605,"Diósd, Balatoni út 11.",2023-10-28,"95 octane petrol"
"Shell",608.9,"Törökbálint, Park u. 1.",2023-10-28,"95 octane petrol"
"OMV",646.9,"Törökbálint, M0 körgyűrű 6 km",2023-10-28,"95 octane petrol"
"MOL",659,"Törökbálint, M0 autópálya 6 km. szelv.( Annahegyi pihenő) dél",2023-10-28,"95 octane petrol"
"MOL",609,"Diósd, Balatoni út 11.",2023-10-28,"95 octane petrol"
"Other",585,"Dunakeszi, Nádas u. 6.",2023-10-28,"95 octane petrol"
"MOL",609,"Budaörs, METRO  (Keleti utca)",2023-10-28,"95 octane petrol"
"Other",581,"Budapest XXII, Bányalég utca 108",2023-10-28,"95 octane petrol"
"Other",585,"Csömör, Határ út 6.",2023-10-28,"95 octane petrol"
"MOL",609,"Szigetszentmiklós, Petőfi Sándor utca 139",2023-10-28,"95 octane petrol"
"Shell",608.9,"Szigetszentmiklós, Csepeli út 19.",2023-10-28,"95 octane petrol"
"Other",585,"Budakalász, Omszk park 1.",2023-10-28,"95 octane petrol"
"Shell",608.9,"Szigetszentmiklós, II. Rákóczi Ferenc út 12. ",2023-10-28,"95 octane petrol"
"Shell",608.9,"Budapest XVII, Pesti út 237/c",2023-10-28,"95 octane petrol"
"Avia",598.9,"Nagytarcsa, Naplás utca 1. ",2023-10-28,"95 octane petrol"
"Other",0,"Nagytarcsa, Naplás u. 1.",2023-10-28,"95 octane petrol"
"Avia",598.9,"Nagytarcsa, 0135/50 hrsz.",2023-10-28,"95 octane petrol"
"Other",585,"Törökbálint, Torbágy u. 1.",2023-10-28,"95 octane petrol"
"MOL",609,"Vecsés, Fő út 6011/2 hrsz.",2023-10-28,"95 octane petrol"
"Shell",608.9,"Solymár, Rózsika u. 2.",2023-10-28,"95 octane petrol"
"Other",585,"Solymár, Szent Flórián u. 2-4.",2023-10-28,"95 octane petrol"
"Orlen",605,"Budapest XVII, Esztena u. 1.",2023-10-28,"95 octane petrol"
"Other",574.9,"Vecsés, Lőrinci utca 130",2023-10-28,"95 octane petrol"
"Other",0,"Budakalász, József Attila u. 75.",2023-10-28,"95 octane petrol"
"Other",572,"Budapest XVII, Pesti út 237. (Összekötő utca 4-6.)",2023-10-28,"95 octane petrol"
"Shell",608.9,"Vecsés, 4. sz. főút",2023-10-28,"95 octane petrol"
"Orlen",605,"Érd, Budafoki út (6.sz.főút)",2023-10-28,"95 octane petrol"
"OMV",609.9,"Dunaharaszti, Némedi u. sarok 51. sz. főút",2023-10-28,"95 octane petrol"
"Other",602,"Solymár, Sport u. 25.",2023-10-28,"95 octane petrol"
"Other",586,"Halásztelek, II. Rákóczi Ferenc út 29/10 hrsz. ",2023-10-28,"95 octane petrol"
"Shell",608.9,"Érd, Budafoki utca 2-4.",2023-10-28,"95 octane petrol"
"Other",590.9,"Érd, Erika u. 1.",2023-10-28,"95 octane petrol"
"MOL",609,"Érd, Budai út I.",2023-10-28,"95 octane petrol"
"MOL",609,"Érd, Budai út II.",2023-10-28,"95 octane petrol"
"OMV",609.9,"Kistarcsa, Szabadság u. 56.",2023-10-28,"95 octane petrol"
"MOL",609,"Dunaharaszti, Fő út 220. 510.-es főút",2023-10-28,"95 octane petrol"
"MOL",609,"Gyál, Körösi út  ",2023-10-28,"95 octane petrol"
"OMV",609.9,"Vecsés, Gyáli út 20-22.",2023-10-28,"95 octane petrol"
"Shell",608.9,"Dunakeszi, 2-es főút",2023-10-28,"95 octane petrol"
"Shell",608.9,"Fót, Szabadság út 10.",2023-10-28,"95 octane petrol"
"MOL",609,"Kerepes, Szabadság út  ",2023-10-28,"95 octane petrol"
"Oil",605,"Fót, Keleti Márton utca 7/a.",2023-10-28,"95 octane petrol"
"MOL",609,"Fót, Keleti Márton út",2023-10-28,"95 octane petrol"
"Orlen",605,"Dunakeszi, 2 sz. fõút",2023-10-28,"95 octane petrol"
"Shell",608.9,"Érd, Iparos út 42.",2023-10-28,"95 octane petrol"
"MOL",609,"Mogyoród, Hungaroring  ",2023-10-28,"95 octane petrol"
"OMV",609.9,"Szigetszentmiklós, Gyári út 3237 hrsz. ",2023-10-28,"95 octane petrol"
"MOL",609,"Pilisvörösvár, 10. sz. fkl. út (Hrsz. 0140/31.)",2023-10-28,"95 octane petrol"
"Other",597.9,"Gyál, M5 Gyál-Alsónémedi lehajtó",2023-10-28,"95 octane petrol"
"Other",647.9,"Dunaharaszti, 8601 hrsz.",2023-10-28,"95 octane petrol"
"Avia",599.9,"Érd, Szent László tér 6.",2023-10-28,"95 octane petrol"
"OMV",609.9,"Fót, Szabó Dezső u. 2/B.",2023-10-28,"95 octane petrol"
"OMV",609.9,"Szentendre, 11. sz. főút 17. km",2023-10-28,"95 octane petrol"
"Orlen",605,"Dunakeszi, Fő út 5152 hrsz.",2023-10-28,"95 octane petrol"
"MOL",609,"Pomáz, Árpád fejedelem u.",2023-10-28,"95 octane petrol"
"MOL",609,"Szigethalom, Petőfi Sándor u.  ",2023-10-28,"95 octane petrol"
"Other",587,"Érd, Ercsi út 34/b.",2023-10-28,"95 octane petrol"
"OMV",610,"Biatorbágy, Kossuth Lajos u. 1/a.",2023-10-28,"95 octane petrol"
"Orlen",605,"Szentendre, Dózsa Gy. út 20.",2023-10-28,"95 octane petrol"
"MOL",609,"Érd, Ercsi út hrsz. 26297/2",2023-10-28,"95 octane petrol"
"Other",597,"Ecser, Zrínyi u. 1.",2023-10-28,"95 octane petrol"
"OMV",0,"Érd, 6.sz. főút jobb 23km",2023-10-28,"95 octane petrol"
"OMV",0,"Érd, 6.sz. főút bal 23km",2023-10-28,"95 octane petrol"
"MOL",609,"Vecsés, M0 II. (bal) - Alacskai pihenő",2023-10-28,"95 octane petrol"
"Other",570.9,"Érd, Zámori út 4.",2023-10-28,"95 octane petrol"
"MOL",609,"Vecsés, M0 I. (jobb) - Alacskai pihenő",2023-10-28,"95 octane petrol"
"MOL",609,"Páty, 22-es km  észak (Sasfészek-tó) Páty",2023-10-28,"95 octane petrol"
"MOL",609,"Páty, 22-es km II. dél (Sasfészek-tó)",2023-10-28,"95 octane petrol"
"Other",585,"Maglód, Eszterházy János u. 1.",2023-10-28,"95 octane petrol"
"MOL",609,"Szentendre, Vasúti villasor 6.",2023-10-28,"95 octane petrol"
"MOL",609,"Pécel, Köztársaság tér  ",2023-10-28,"95 octane petrol"
"Orlen",605,"Pilisvörösvár, 10.sz.főút",2023-10-28,"95 octane petrol"
"MOL",609,"Dunakeszi, 2-es sz. főút 21. km",2023-10-28,"95 octane petrol"
"Shell",608.9,"Dunakeszi, 2/A főút Kelet",2023-10-28,"95 octane petrol"
"Shell",608.9,"Dunakeszi, 2/A főút Nyugat",2023-10-28,"95 octane petrol"
"Other",577,"Tököl, Ledina dűlő 4.",2023-10-28,"95 octane petrol"
"Oil",574,"Sóskút, Ipari Park",2023-10-28,"95 octane petrol"
"Oil",575,"Maglód, Liszt Ferenc utca 6/a",2023-10-28,"95 octane petrol"
"Orlen",658,"Gödöllő, M3-as Dél",2023-10-28,"95 octane petrol"
"Orlen",605,"Üllő, Pesti út (4.sz. főút)",2023-10-28,"95 octane petrol"
"Orlen",658,"Gödöllő, M3-as Észak",2023-10-28,"95 octane petrol"
"Avia",601.9,"Szentendre, Vasvári Pál u. 2794/16 hrsz.",2023-10-28,"95 octane petrol"
"OMV",609.9,"Alsónémedi, Alsónémedi 5. sz. főút",2023-10-28,"95 octane petrol"
"OMV",609.9,"Maglód, Jászberényi út",2023-10-28,"95 octane petrol"
"Other",598,"Göd, Nemeskéri - Kiss Miklós út 108",2023-10-28,"95 octane petrol"
"Other",605,"Göd, Nemeskéri út 49.",2023-10-28,"95 octane petrol"
"Oil",597.9,"Dunavarsány, Nagyvarsányi utca 155.",2023-10-28,"95 octane petrol"
"MOL",609,"Gödöllő, 3. sz. Főút Ipari Park, Pattantyús Ábrahám krt. 4.",2023-10-28,"95 octane petrol"
"Shell",608.9,"Százhalombatta, Damjanich u. 29.",2023-10-28,"95 octane petrol"
"MOL",609,"Százhalombatta, Bekötő út  ",2023-10-28,"95 octane petrol"
"MOL",609,"Piliscsaba, 10-es fő út 1602/13. hrsz. (24. km)",2023-10-28,"95 octane petrol"
"Other",0,"Százhalombatta, Ipari Park 6-os főút 067/4 hrsz. - adalékolt import üzemanyag értékesítés",2023-10-28,"95 octane petrol"
"Other",600.9,"Gödöllő, Repülőtéri u. 9.",2023-10-28,"95 octane petrol"
"MOL",609,"Gödöllő, Dózsa György út 61.",2023-10-28,"95 octane petrol"
"Other",594.9,"Üllő, K-Sped Krt. (Viktória Ipari Park)",2023-10-28,"95 octane petrol"
"MOL",608.9,"Etyek, Kossuth Lajos u. 72.",2023-10-28,"95 octane petrol"
"Shell",608.9,"Gödöllő, Dózsa Gy. út 108.",2023-10-28,"95 octane petrol"
"MOL",609,"Isaszeg, Rákóczi u. hrsz. 455",2023-10-28,"95 octane petrol"
"Other",0,"Ócsa, Üllői utca 41",2023-10-28,"95 octane petrol"
"Orlen",658,"Tárnok, M7 Autópálya 26 km DÉL",2023-10-28,"95 octane petrol"
"OMV",609.9,"Veresegyház, Fő u. 2/2.",2023-10-28,"95 octane petrol"
"Orlen",658,"Tárnok, M7 autópálya 26 km ÉSZAK",2023-10-28,"95 octane petrol"
"Oil",604,"Ócsa, Kiss János út 1.",2023-10-28,"95 octane petrol"
"MOL",609,"Gödöllő, Szabadság u.12.  ",2023-10-28,"95 octane petrol"
"MOL",609,"Veresegyház, Fő u.  ",2023-10-28,"95 octane petrol"
"Other",588,"Herceghalom, Jókai Mór u 2/A",2023-10-28,"95 octane petrol"
"MOL",609,"Százhalombatta, DUFI Olajmunkás út 2.",2023-10-28,"95 octane petrol"
"OMV",609.9,"Üllő, Pesti út 1.",2023-10-28,"95 octane petrol"
"Orlen",645,"Zsámbék, M1 autópálya (Észak)",2023-10-28,"95 octane petrol"
"Orlen",645,"Zsámbék, M1 autópálya (Dél)",2023-10-28,"95 octane petrol"
"MOL",609,"Leányfalu, Móricz Zsigmond út 165.",2023-10-28,"95 octane petrol"
"MOL",609,"Gyömrő, Mendei út  ",2023-10-28,"95 octane petrol"
