"brand","price","location","date","petrol"
"MOL",739,"Budapest IX, Napfény u. 26. (IX.)",2023-09-21,"premium diesel"
"MOL",739,"Budapest XIV, Róna u. 170. (XIV.)",2023-09-21,"premium diesel"
"MOL",739,"Budapest XI, Hunyadi János út 2. (XI.)",2023-09-21,"premium diesel"
"OMV",739.9,"Budapest XI, Fehérvári út 166.",2023-09-21,"premium diesel"
"OMV",739.9,"Budapest XIII, Róbert Károly krt. 64-66.",2023-09-21,"premium diesel"
"OMV",739.9,"Budapest X, Kőrösi Csoma Sándor út",2023-09-21,"premium diesel"
"MOL",739,"Budapest XIX, Ady Endre út 22-26.",2023-09-21,"premium diesel"
"MOL",739,"Budapest XI, Szeghalom u.",2023-09-21,"premium diesel"
"OMV",739.9,"Budapest IX, Határ út - Soroksári út sarok",2023-09-21,"premium diesel"
"Shell",736.9,"Budapest XIX, Üllői út 233.",2023-09-21,"premium diesel"
"Other",739,"Budapest XIV, Ógyalla tér 1.",2023-09-21,"premium diesel"
"OMV",739.9,"Budapest XI, Budaörsi út 112.",2023-09-21,"premium diesel"
"Shell",736.9,"Budapest XIII, Népfürdő u. 14.",2023-09-21,"premium diesel"
"OMV",763.9,"Budapest XI, Balatoni út M1/M7 756/17 hrsz",2023-09-21,"premium diesel"
"MOL",739,"Budapest XXI, Kossuth L. u. 3. (XXI.) ",2023-09-21,"premium diesel"
"Other",739,"Budapest XI, Budaörsi út 126.",2023-09-21,"premium diesel"
"Orlen",712,"Budapest XI, Hunyadi J. út",2023-09-21,"premium diesel"
"MOL",739,"Budapest XIII, Pap Károly u. (XIII.)",2023-09-21,"premium diesel"
"Shell",736.9,"Budapest XI, Péterhegyi út 54.",2023-09-21,"premium diesel"
"Shell",736.9,"Budapest X, Kerepesi út 61.",2023-09-21,"premium diesel"
"OMV",739.9,"Budapest II, Szilágyi Erzsébet fasor 51.",2023-09-21,"premium diesel"
"OMV",739.9,"Budapest XI, Péterhegyi út 66-68. ",2023-09-21,"premium diesel"
"OMV",739.9,"Budapest XXI, Védgát utca 47.",2023-09-21,"premium diesel"
"MOL",739,"Budapest XI, Mezőkövesd út 1.",2023-09-21,"premium diesel"
"MOL",739,"Budapest XIV, Csömöri út 27/A",2023-09-21,"premium diesel"
"MOL",739,"Budapest XX, Ady Endre út 67.",2023-09-21,"premium diesel"
"MOL",739,"Budapest XI, Rétköz utca (XI.)",2023-09-21,"premium diesel"
"Orlen",712,"Budapest X, Gyömrői út 56-62.",2023-09-21,"premium diesel"
"OMV",739.9,"Budapest X, Maglódi út - Jászberényi út sarok",2023-09-21,"premium diesel"
"MOL",739,"Budapest XII, Istenhegyi u.55. (XII.)",2023-09-21,"premium diesel"
"OMV",739.9,"Budapest XIV, Kacsóh Pongrác út 131.",2023-09-21,"premium diesel"
"Shell",736.9,"Budapest XIII, Béke út 58.",2023-09-21,"premium diesel"
"OMV",739.9,"Budapest XIV, Tengerszem u. 61-67.",2023-09-21,"premium diesel"
"OMV",739.9,"Budapest XIII, Váci út 95.",2023-09-21,"premium diesel"
"MOL",739,"Budapest III, Árpád fejedelem út 103.",2023-09-21,"premium diesel"
"OMV",739.9,"Budapest X, Kerepesi út 73.",2023-09-21,"premium diesel"
"Shell",736.9,"Budapest XIV, Fogarasi út 183.",2023-09-21,"premium diesel"
"Shell",736.9,"Budapest X, Sibrik Miklós út 30.",2023-09-21,"premium diesel"
"Other",696.9,"Budapest X, Sibrik-Gyömrői sarok",2023-09-21,"premium diesel"
"MOL",734,"Budapest XIX, Nagykőrösi út (XIX.) 88.",2023-09-21,"premium diesel"
"Shell",736.9,"Budapest XIV, Füredi út 63.",2023-09-21,"premium diesel"
"OMV",739.9,"Budapest XX, Nagykőrösi út 185",2023-09-21,"premium diesel"
"Shell",736.9,"Budapest II, Szilágyi E. fasor 125.",2023-09-21,"premium diesel"
"OMV",739.9,"Budapest XXII, Hajó út, Ártér u. 5.",2023-09-21,"premium diesel"
"MOL",739,"Budapest XIX, Üllői út 303.",2023-09-21,"premium diesel"
"Avia",0,"Budapest X, Keresztúri út 108/a.",2023-09-21,"premium diesel"
"OMV",739.9,"Budapest XV, Alkotmány út 14-20.",2023-09-21,"premium diesel"
"MOL",739,"Budapest XXI, Szent István út  (XXI.)",2023-09-21,"premium diesel"
"MOL",739,"Budapest XIII, Váci út 178. (XIII.)",2023-09-21,"premium diesel"
"Shell",736.9,"Budapest XI, Budaörsi út 118.",2023-09-21,"premium diesel"
"MOL",739,"Budapest XXIII, Helsinki u. 108-112.",2023-09-21,"premium diesel"
"Shell",736.9,"Budapest XXI, Csepel, Rákóczi Ferenc út 182.",2023-09-21,"premium diesel"
"Mobil Petrol",699.9,"Budapest XIX, Citroen utca 2. ",2023-09-21,"premium diesel"
"Shell",736.9,"Budapest XI, Balatoni út",2023-09-21,"premium diesel"
"MOL",739,"Budapest III, Szentendrei út 100.",2023-09-21,"premium diesel"
"Shell",736.9,"Budapest XVIII, Gyömrői út 156.",2023-09-21,"premium diesel"
"Shell",736.9,"Budapest IV, Pozsonyi út 1.",2023-09-21,"premium diesel"
"MOL",739,"Budapest III, Szentendrei út 59/a",2023-09-21,"premium diesel"
"MOL",739,"Budapest III, Mozaik u. 3.",2023-09-21,"premium diesel"
"OMV",739.9,"Budapest XXI, II. Rákóczi Ferenc út 189.",2023-09-21,"premium diesel"
"MOL",739,"Budapest XIX, Puskás F. u. (XIX.)  ",2023-09-21,"premium diesel"
"Shell",736.9,"Budapest XIII, Váci út 196.",2023-09-21,"premium diesel"
"Avia",0,"Budapest XXI, II. Rákóczi Ferenc u. 195-197.",2023-09-21,"premium diesel"
"Mobil Petrol",699.9,"Budapest X, Jászberényi út 53.",2023-09-21,"premium diesel"
"Shell",736.9,"Budapest III, Bécsi út 277. A",2023-09-21,"premium diesel"
"MOL",739,"Budaörs, Repülőtér (Kinizsi u. 4047/2 hrsz.)",2023-09-21,"premium diesel"
"Shell",736.9,"Budapest XV, Szentmihályi út 152.",2023-09-21,"premium diesel"
"MOL",739,"Budapest XXII, Nagytétényi út",2023-09-21,"premium diesel"
"Shell",736.9,"Budapest XX, Mártírok útja 281.",2023-09-21,"premium diesel"
"MOL",739,"Budapest XV, Szentmihályi út 148.",2023-09-21,"premium diesel"
"OMV",739.9,"Budapest XV, Szentmihályi út 131.",2023-09-21,"premium diesel"
"OMV",739.9,"Budapest IV, Váci út 16.",2023-09-21,"premium diesel"
"Shell",736.9,"Budaörs, Kinizsi út 1-3.",2023-09-21,"premium diesel"
"OMV",739.9,"Budapest XV, Széchenyi tér 1.",2023-09-21,"premium diesel"
"MOL",739,"Budapest XIX, Méta u. - Zádor s.",2023-09-21,"premium diesel"
"Shell",736.9,"Budapest XXII, Nagytétényi út 27.",2023-09-21,"premium diesel"
"MOL",739,"Budapest III, Gémeskút u. 12.",2023-09-21,"premium diesel"
"MOL",739,"Budapest XVI, Veres Péter út 105-107.(XVI.)",2023-09-21,"premium diesel"
"OMV",739.9,"Budapest XXIII, Nagykőrösi út 349.",2023-09-21,"premium diesel"
"OMV",739.9,"Budapest II, Hűvösvölgyi út 118.",2023-09-21,"premium diesel"
"MOL",739,"Budaörs, Rubik Ernő u. 3.",2023-09-21,"premium diesel"
"MOL",739,"Budaörs, Garibaldi u. 2.",2023-09-21,"premium diesel"
"Shell",736.9,"Budapest XVIII, Méta u. Cziffra György utca",2023-09-21,"premium diesel"
"OMV",739.9,"Budapest XVI, Szlovák út - Csömöri út sarok",2023-09-21,"premium diesel"
"OMV",739.9,"Budapest XVIII, Haladás utca - Ráday út sarok",2023-09-21,"premium diesel"
"Other",699,"Budapest XXIII, Bevásárló u. 2. Soroksár",2023-09-21,"premium diesel"
"MOL",739,"Budapest II, Hűvösvölgyi út 136.",2023-09-21,"premium diesel"
"OMV",739.9,"Budapest IV, Váci út 77. - Megyeri út sarok",2023-09-21,"premium diesel"
"MOL",739,"Budapest IV, Fóti út 130.",2023-09-21,"premium diesel"
"MOL",739,"Budapest IV, Váci út 84-90.",2023-09-21,"premium diesel"
"Other",699,"Budaörs, Sport u. 2-4.",2023-09-21,"premium diesel"
"MOL",739,"Budapest XV, Bogáncs u. (XV.)",2023-09-21,"premium diesel"
"Shell",763.9,"Budapest XV, M3 12 km Észak - Szilas Pihenő",2023-09-21,"premium diesel"
"Shell",763.9,"Budapest XV, M3 12. km Dél - Szilas Pihenő",2023-09-21,"premium diesel"
"OMV",739.9,"Budapest III, Szentendrei út - Czetz J. u. sarok",2023-09-21,"premium diesel"
"MOL",739,"Budapest III, Szentendrei út 255.",2023-09-21,"premium diesel"
"OMV",739.9,"Budapest XVI, Szabadföldi út 1.",2023-09-21,"premium diesel"
"MOL",739,"Budapest XVIII, Üllői út 661. (XVIII.)",2023-09-21,"premium diesel"
"MOL",739,"Törökbálint, Raktárvárosi u. 3.",2023-09-21,"premium diesel"
"Orlen",712,"Budapest XVII, Pesti út 2.",2023-09-21,"premium diesel"
"OMV",739.9,"Budapest XXIII, Haraszti út 32/A",2023-09-21,"premium diesel"
"MOL",739,"Budapest XVII, Pesti út. 5. (XVII.)",2023-09-21,"premium diesel"
"Shell",763.9,"Szigetszentmiklós, M0 Szigetszentmiklós",2023-09-21,"premium diesel"
"Shell",736.9,"Budapest XVII, Pesti út 6.",2023-09-21,"premium diesel"
"Shell",736.9,"Budapest XXIII, Haraszti út 38./b",2023-09-21,"premium diesel"
"OMV",739.9,"Budapest III, Királyok útja 178.",2023-09-21,"premium diesel"
"MOL",739,"Budakeszi, Budaörsi u. 2749/8 hrsz.",2023-09-21,"premium diesel"
"Shell",736.9,"Budakeszi, Szőlőskert u. 1.",2023-09-21,"premium diesel"
"OMV",763.9,"Szigetszentmiklós, M0 19.km",2023-09-21,"premium diesel"
"MOL",739,"Budakeszi, Temető út (Hrsz.: 2405)",2023-09-21,"premium diesel"
"MOL",739,"Diósd, Tétényi u. 2. (hrsz 3666/1)",2023-09-21,"premium diesel"
"Shell",736.9,"Budapest III, Szentendrei út 373.",2023-09-21,"premium diesel"
"Shell",736.9,"Budapest III, Batthyány út 27.",2023-09-21,"premium diesel"
"OMV",739.9,"Budapest XVII, Pesti út 18.",2023-09-21,"premium diesel"
"Shell",736.9,"Budapest XXIII, Ócsai u HRSZ 197969/5",2023-09-21,"premium diesel"
"Other",699,"Fót, Fehérkő u. 1.",2023-09-21,"premium diesel"
"MOL",739,"Budapest XXIII, Ócsai u.kimenő (XXIII.) 7.",2023-09-21,"premium diesel"
"OMV",739.9,"Budapest XVIII, Alacskai út 1.",2023-09-21,"premium diesel"
"MOL",739,"Budapest XVII, Cinkotai út 30.",2023-09-21,"premium diesel"
"OMV",739.9,"Budapest XVII, Cinkotai út 51.",2023-09-21,"premium diesel"
"OMV",739.9,"Üröm, Bécsi u. 2.",2023-09-21,"premium diesel"
"Orlen",712,"Szigetszentmiklós, Csepeli út 0188/80 hrsz",2023-09-21,"premium diesel"
"MOL",739,"Budapest XVIII, Üllői u.738. (XVIII.)",2023-09-21,"premium diesel"
"MOL",739,"Budapest XVI, Szabadföldi út 81.",2023-09-21,"premium diesel"
"Orlen",712,"Diósd, Balatoni út 11.",2023-09-21,"premium diesel"
"Shell",736.9,"Törökbálint, Park u. 1.",2023-09-21,"premium diesel"
"OMV",763.9,"Törökbálint, M0 körgyűrű 6 km",2023-09-21,"premium diesel"
"MOL",0,"Törökbálint, M0 autópálya 6 km. szelv.( Annahegyi pihenő) dél",2023-09-21,"premium diesel"
"MOL",739,"Diósd, Balatoni út 11.",2023-09-21,"premium diesel"
"Other",699,"Dunakeszi, Nádas u. 6.",2023-09-21,"premium diesel"
"MOL",739,"Budaörs, METRO  (Keleti utca)",2023-09-21,"premium diesel"
"Other",699,"Csömör, Határ út 6.",2023-09-21,"premium diesel"
"MOL",739,"Szigetszentmiklós, Petőfi Sándor utca 139",2023-09-21,"premium diesel"
"Shell",736.9,"Szigetszentmiklós, Csepeli út 19.",2023-09-21,"premium diesel"
"Other",699,"Budakalász, Omszk park 1.",2023-09-21,"premium diesel"
"Shell",736.9,"Szigetszentmiklós, II. Rákóczi Ferenc út 12. ",2023-09-21,"premium diesel"
"Shell",736.9,"Budapest XVII, Pesti út 237/c",2023-09-21,"premium diesel"
"Avia",711.9,"Nagytarcsa, 0135/50 hrsz.",2023-09-21,"premium diesel"
"Other",699,"Törökbálint, Torbágy u. 1.",2023-09-21,"premium diesel"
"MOL",739,"Vecsés, Fő út 6011/2 hrsz.",2023-09-21,"premium diesel"
"Shell",736.9,"Solymár, Rózsika u. 2.",2023-09-21,"premium diesel"
"Other",699,"Solymár, Szent Flórián u. 2-4.",2023-09-21,"premium diesel"
"Orlen",712,"Budapest XVII, Esztena u. 1.",2023-09-21,"premium diesel"
"Shell",736.9,"Vecsés, 4. sz. főút",2023-09-21,"premium diesel"
"Orlen",712,"Érd, Budafoki út (6.sz.főút)",2023-09-21,"premium diesel"
"OMV",739.9,"Dunaharaszti, Némedi u. sarok 51. sz. főút",2023-09-21,"premium diesel"
"Other",689,"Halásztelek, II. Rákóczi Ferenc út 29/10 hrsz. ",2023-09-21,"premium diesel"
"Shell",736.9,"Érd, Budafoki utca 2-4.",2023-09-21,"premium diesel"
"MOL",739,"Érd, Budai út I.",2023-09-21,"premium diesel"
"MOL",739,"Érd, Budai út II.",2023-09-21,"premium diesel"
"OMV",739.9,"Kistarcsa, Szabadság u. 56.",2023-09-21,"premium diesel"
"MOL",739,"Dunaharaszti, Fő út 220. 510.-es főút",2023-09-21,"premium diesel"
"MOL",739,"Gyál, Körösi út  ",2023-09-21,"premium diesel"
"OMV",739.9,"Vecsés, Gyáli út 20-22.",2023-09-21,"premium diesel"
"Shell",736.9,"Dunakeszi, 2-es főút",2023-09-21,"premium diesel"
"Shell",736.9,"Fót, Szabadság út 10.",2023-09-21,"premium diesel"
"MOL",739,"Kerepes, Szabadság út  ",2023-09-21,"premium diesel"
"MOL",739,"Fót, Keleti Márton út",2023-09-21,"premium diesel"
"Orlen",712,"Dunakeszi, 2 sz. fõút",2023-09-21,"premium diesel"
"Shell",736.9,"Érd, Iparos út 42.",2023-09-21,"premium diesel"
"OMV",739.9,"Szigetszentmiklós, Gyári út 3237 hrsz. ",2023-09-21,"premium diesel"
"MOL",739,"Pilisvörösvár, 10. sz. fkl. út (Hrsz. 0140/31.)",2023-09-21,"premium diesel"
"Other",706.9,"Gyál, M5 Gyál-Alsónémedi lehajtó",2023-09-21,"premium diesel"
"OMV",739.9,"Fót, Szabó Dezső u. 2/B.",2023-09-21,"premium diesel"
"OMV",739.9,"Szentendre, 11. sz. főút 17. km",2023-09-21,"premium diesel"
"MOL",739,"Pomáz, Árpád fejedelem u.",2023-09-21,"premium diesel"
"MOL",739,"Szigethalom, Petőfi Sándor u.  ",2023-09-21,"premium diesel"
"OMV",743,"Biatorbágy, Kossuth Lajos u. 1/a.",2023-09-21,"premium diesel"
"Orlen",712,"Szentendre, Dózsa Gy. út 20.",2023-09-21,"premium diesel"
"MOL",739,"Érd, Ercsi út hrsz. 26297/2",2023-09-21,"premium diesel"
"Other",719,"Ecser, Zrínyi u. 1.",2023-09-21,"premium diesel"
"OMV",0,"Érd, 6.sz. főút jobb 23km",2023-09-21,"premium diesel"
"OMV",0,"Érd, 6.sz. főút bal 23km",2023-09-21,"premium diesel"
"MOL",739,"Vecsés, M0 II. (bal) - Alacskai pihenő",2023-09-21,"premium diesel"
"Other",0,"Érd, Zámori út 4.",2023-09-21,"premium diesel"
"MOL",739,"Vecsés, M0 I. (jobb) - Alacskai pihenő",2023-09-21,"premium diesel"
"MOL",749,"Páty, 22-es km  észak (Sasfészek-tó) Páty",2023-09-21,"premium diesel"
"MOL",749,"Páty, 22-es km II. dél (Sasfészek-tó)",2023-09-21,"premium diesel"
"Other",699,"Maglód, Eszterházy János u. 1.",2023-09-21,"premium diesel"
"MOL",739,"Szentendre, Vasúti villasor 6.",2023-09-21,"premium diesel"
"MOL",739,"Pécel, Köztársaság tér  ",2023-09-21,"premium diesel"
"Orlen",712,"Pilisvörösvár, 10.sz.főút",2023-09-21,"premium diesel"
"MOL",739,"Dunakeszi, 2-es sz. főút 21. km",2023-09-21,"premium diesel"
"Shell",736.9,"Dunakeszi, 2/A főút Kelet",2023-09-21,"premium diesel"
"Shell",736.9,"Dunakeszi, 2/A főút Nyugat",2023-09-21,"premium diesel"
"Orlen",754,"Gödöllő, M3-as Dél",2023-09-21,"premium diesel"
"Orlen",712,"Üllő, Pesti út (4.sz. főút)",2023-09-21,"premium diesel"
"Orlen",754,"Gödöllő, M3-as Észak",2023-09-21,"premium diesel"
"OMV",739.9,"Alsónémedi, Alsónémedi 5. sz. főút",2023-09-21,"premium diesel"
"OMV",739.9,"Maglód, Jászberényi út",2023-09-21,"premium diesel"
"Oil",670,"Dunavarsány, Nagyvarsányi utca 155.",2023-09-21,"premium diesel"
"MOL",739,"Gödöllő, 3. sz. Főút Ipari Park, Pattantyús Ábrahám krt. 4.",2023-09-21,"premium diesel"
"Shell",736.9,"Százhalombatta, Damjanich u. 29.",2023-09-21,"premium diesel"
"MOL",739,"Százhalombatta, Bekötő út  ",2023-09-21,"premium diesel"
"MOL",739,"Piliscsaba, 10-es fő út 1602/13. hrsz. (24. km)",2023-09-21,"premium diesel"
"Other",0,"Százhalombatta, Ipari Park 6-os főút 067/4 hrsz. - adalékolt import üzemanyag értékesítés",2023-09-21,"premium diesel"
"Other",688.9,"Gödöllő, Repülőtéri u. 9.",2023-09-21,"premium diesel"
"MOL",739,"Gödöllő, Dózsa György út 61.",2023-09-21,"premium diesel"
"Other",0,"Üllő, K-Sped Krt. (Viktória Ipari Park)",2023-09-21,"premium diesel"
"Shell",736.9,"Gödöllő, Dózsa Gy. út 108.",2023-09-21,"premium diesel"
"MOL",739,"Isaszeg, Rákóczi u. hrsz. 455",2023-09-21,"premium diesel"
"Orlen",754,"Tárnok, M7 Autópálya 26 km DÉL",2023-09-21,"premium diesel"
"OMV",739.9,"Veresegyház, Fő u. 2/2.",2023-09-21,"premium diesel"
"Orlen",754,"Tárnok, M7 autópálya 26 km ÉSZAK",2023-09-21,"premium diesel"
"MOL",739,"Gödöllő, Szabadság u.12.  ",2023-09-21,"premium diesel"
"MOL",739,"Veresegyház, Fő u.  ",2023-09-21,"premium diesel"
"OMV",739.9,"Üllő, Pesti út 1.",2023-09-21,"premium diesel"
"Orlen",745,"Zsámbék, M1 autópálya (Észak)",2023-09-21,"premium diesel"
"Orlen",745,"Zsámbék, M1 autópálya (Dél)",2023-09-21,"premium diesel"
"MOL",739,"Leányfalu, Móricz Zsigmond út 165.",2023-09-21,"premium diesel"
"MOL",739,"Gyömrő, Mendei út  ",2023-09-21,"premium diesel"
"OMV",739.9,"Zsámbék, Herceghalmi út",2023-09-21,"premium diesel"
"MOL",784,"Ercsi, M6 I. (kimenő) (M6 külterület 30 km szelvény)",2023-09-21,"premium diesel"
"MOL",784,"Ercsi, M6 II. (bejövő) (M6 külterület 30 km szelvény)",2023-09-21,"premium diesel"
"Avia",717,"Martonvásár, Bajcsy Zs. U. 31.",2023-09-21,"premium diesel"
"OMV",768.9,"Inárcs, M5 autópálya 82. kmsz. bal",2023-09-21,"premium diesel"
"OMV",768.9,"Inárcs, M5 autópálya 82. kmsz jobb",2023-09-21,"premium diesel"
"Shell",736.9,"Monor, Vasadi u. 1.",2023-09-21,"premium diesel"
"OMV",739.9,"Vác, Gödöllői út 1.",2023-09-21,"premium diesel"
"OMV",754.9,"Vál, M7, Kajászó (Váli Észak)",2023-09-21,"premium diesel"
"OMV",754.9,"Vál, M7, Kajászó (Váli Dél)",2023-09-21,"premium diesel"
"MOL",739,"Kiskunlacháza, Hadház u. 2.  ",2023-09-21,"premium diesel"
"MOL",0,"Inárcs, Széchenyi utca 14.",2023-09-21,"premium diesel"
"MOL",739,"Vác, Diadal tér",2023-09-21,"premium diesel"
"MOL",739,"Bicske, Botond tér  ",2023-09-21,"premium diesel"
"Avia",662.9,"Iklad, Alsómajor 057/59 hrsz.",2023-09-21,"premium diesel"
"Other",706.9,"Bag, M3 autópálya 39. km lehajtó (Ipari Park) 2191",2023-09-21,"premium diesel"
"MOL",739,"Vác, Balassagyarmati út 1.",2023-09-21,"premium diesel"
"OMV",739.9,"Bag, Dózsa György út 2.",2023-09-21,"premium diesel"
"Shell",736.9,"Sülysáp, Pesti út 56.",2023-09-21,"premium diesel"
"MOL",739,"Aszód, Pesti út 3.  ",2023-09-21,"premium diesel"
"MOL",739,"Visegrád, 11.sz.fkl. út",2023-09-21,"premium diesel"
"MOL",739,"Monor, 4.sz. fkl. út (Katalin Csárda)  ",2023-09-21,"premium diesel"
"OMV",739.9,"Dorog, Bécsi út -Csolnoki út sarok hrsz.0279/8",2023-09-21,"premium diesel"
"MOL",739,"Nagymaros, Váci út 119.",2023-09-21,"premium diesel"
"MOL",739,"Ráckeve, Kossuth L. u.  ",2023-09-21,"premium diesel"
"MOL",739,"Dabas, 50.sz.fkl. út  ",2023-09-21,"premium diesel"
"MOL",739,"Dorog, Bécsi út",2023-09-21,"premium diesel"
"Avia",739,"Kápolnásnyék, 7. sz. főút 43. km",2023-09-21,"premium diesel"
"MOL",739,"Kartal, Rákóczi út 1.",2023-09-21,"premium diesel"
"OMV",739.9,"Esztergom, Kertváros, Dobogókői út - Kesztölci út sarok",2023-09-21,"premium diesel"
"OMV",739.9,"Óbarok, M 1 43. km jobb",2023-09-21,"premium diesel"
"OMV",739.9,"Óbarok, M 1 43. km bal",2023-09-21,"premium diesel"
"Shell",736.9,"Esztergom, Mátyás Király út 37.",2023-09-21,"premium diesel"
"MOL",739,"Berettyóújfalu, 42-47 főút kereszteződés Honvéd u. 2.",2023-09-21,"premium diesel"
"MOL",784,"Velence, M7. autópálya I.  észak",2023-09-21,"premium diesel"
"MOL",739,"Adony, 6.sz. fkl. út  ",2023-09-21,"premium diesel"
"MOL",784,"Velence, M7. autópálya II.  dél",2023-09-21,"premium diesel"
"MOL",739,"Esztergom, Visegrádi út",2023-09-21,"premium diesel"
"OMV",733.9,"Dömsöd, Tassi út 16.",2023-09-21,"premium diesel"
"MOL",784,"Hatvan, M3 I. - Kerekharaszti pihenő - észak",2023-09-21,"premium diesel"
"MOL",784,"Hatvan, M3 II. - Kerekharaszti pihenő - észak",2023-09-21,"premium diesel"
"Avia",695.9,"Tápióbicske, Új út 1. ",2023-09-21,"premium diesel"
"MOL",739,"Gárdony, Szabadság u.  9",2023-09-21,"premium diesel"
"MOL",739,"Galgaguta, Kossuth u. 27.  ",2023-09-21,"premium diesel"
"OMV",0,"Albertirsa, 4. sz főút 51-52. km",2023-09-21,"premium diesel"
"MOL",739,"Hatvan, Rákóczi út 101",2023-09-21,"premium diesel"
"OMV",720,"Csákvár, Széchenyi u. 82",2023-09-21,"premium diesel"
"Other",727,"Tolmács, Hrsz: 0133/22 a 2-es számú főút Tolmácsi Leágazás",2023-09-21,"premium diesel"
"OMV",739.9,"Rétság, Pusztaszántói út 1.",2023-09-21,"premium diesel"
"Shell",736.9,"Hatvan, Radnóti tér 20.",2023-09-21,"premium diesel"
"Shell",736.9,"Tatabánya, 1. főút 53. km",2023-09-21,"premium diesel"
"MOL",739,"Rétság, 2.sz. fkl. út  ",2023-09-21,"premium diesel"
"MOL",739,"Nagykáta, Ady Endre u.  ",2023-09-21,"premium diesel"
"OMV",739.9,"Tatabánya, Ságvári út - Károlyi Mihály u. 2.",2023-09-21,"premium diesel"
